timestamp_utc	device_sample
2026-08-03T16:27:50Z	card0,99,17,3,N/A,0;;
2026-08-03T16:27:51Z	card0,94,17,15,N/A,0;;
2026-08-03T16:27:52Z	card0,82,17,2,N/A,0;;
2026-08-03T16:27:53Z	card0,96,17,15,N/A,0;;
2026-08-03T16:27:54Z	card0,99,17,15,N/A,0;;
2026-08-03T16:27:56Z	card0,94,17,4,N/A,0;;
2026-08-03T16:27:57Z	card0,99,17,15,N/A,0;;
2026-08-03T16:27:58Z	card0,96,17,58,N/A,0;;
2026-08-03T16:27:59Z	card0,97,17,2,N/A,0;;
2026-08-03T16:28:00Z	card0,98,17,15,N/A,0;;
2026-08-03T16:28:01Z	card0,95,17,15,N/A,0;;
2026-08-03T16:28:02Z	card0,99,17,16,N/A,0;;
2026-08-03T16:28:04Z	card0,77,17,11,N/A,0;;
2026-08-03T16:28:05Z	card0,99,17,83,N/A,0;;
2026-08-03T16:28:06Z	card0,78,17,34,N/A,0;;
2026-08-03T16:28:07Z	card0,97,17,2,N/A,0;;
2026-08-03T16:28:08Z	card0,98,17,15,N/A,0;;
2026-08-03T16:28:09Z	card0,95,17,15,N/A,0;;
2026-08-03T16:28:10Z	card0,100,17,2,N/A,0;;
2026-08-03T16:28:11Z	card0,99,17,15,N/A,0;;
2026-08-03T16:28:13Z	card0,99,17,16,N/A,0;;
2026-08-03T16:28:14Z	card0,100,17,15,N/A,0;;
2026-08-03T16:28:15Z	card0,99,17,16,N/A,0;;
2026-08-03T16:28:16Z	card0,99,17,16,N/A,0;;
2026-08-03T16:28:17Z	card0,94,17,1,N/A,0;;
2026-08-03T16:28:18Z	card0,100,17,15,N/A,0;;
2026-08-03T16:28:19Z	card0,98,17,50,N/A,0;;
2026-08-03T16:28:21Z	card0,97,17,2,N/A,0;;
2026-08-03T16:28:22Z	card0,97,17,2,N/A,0;;
2026-08-03T16:28:23Z	card0,99,17,15,N/A,0;;
2026-08-03T16:28:24Z	card0,98,17,16,N/A,0;;
2026-08-03T16:28:25Z	card0,95,17,2,N/A,0;;
2026-08-03T16:28:26Z	card0,99,17,84,N/A,0;;
2026-08-03T16:28:27Z	card0,97,17,2,N/A,0;;
2026-08-03T16:28:28Z	card0,97,17,16,N/A,0;;
2026-08-03T16:28:30Z	card0,99,17,16,N/A,0;;
2026-08-03T16:28:31Z	card0,88,17,2,N/A,0;;
2026-08-03T16:28:32Z	card0,96,17,2,N/A,0;;
2026-08-03T16:28:33Z	card0,99,17,32,N/A,0;;
2026-08-03T16:28:34Z	card0,90,17,2,N/A,0;;
2026-08-03T16:28:35Z	card0,97,17,16,N/A,0;;
2026-08-03T16:28:36Z	card0,97,17,35,N/A,0;;
2026-08-03T16:28:37Z	card0,100,17,15,N/A,0;;
2026-08-03T16:28:39Z	card0,99,17,12,N/A,0;;
2026-08-03T16:28:40Z	card0,96,17,85,N/A,0;;
2026-08-03T16:28:41Z	card0,97,17,2,N/A,0;;
2026-08-03T16:28:42Z	card0,100,17,15,N/A,0;;
2026-08-03T16:28:43Z	card0,99,17,17,N/A,0;;
2026-08-03T16:28:44Z	card0,87,17,13,N/A,0;;
2026-08-03T16:28:45Z	card0,100,17,4,N/A,0;;
2026-08-03T16:28:47Z	card0,97,17,15,N/A,0;;
2026-08-03T16:28:48Z	card0,100,17,15,N/A,0;;
2026-08-03T16:28:49Z	card0,99,17,17,N/A,0;;
2026-08-03T16:28:50Z	card0,100,17,15,N/A,0;;
2026-08-03T16:28:51Z	card0,99,17,16,N/A,0;;
2026-08-03T16:28:52Z	card0,100,17,16,N/A,0;;
2026-08-03T16:28:53Z	card0,100,17,2,N/A,0;;
2026-08-03T16:28:54Z	card0,99,17,78,N/A,0;;
2026-08-03T16:28:56Z	card0,100,17,1,N/A,0;;
2026-08-03T16:28:57Z	card0,99,17,78,N/A,0;;
2026-08-03T16:28:58Z	card0,100,17,17,N/A,0;;
2026-08-03T16:28:59Z	card0,100,17,5,N/A,0;;
2026-08-03T16:29:00Z	card0,100,17,77,N/A,0;;
2026-08-03T16:29:01Z	card0,99,17,16,N/A,0;;
2026-08-03T16:29:02Z	card0,99,17,2,N/A,0;;
2026-08-03T16:29:03Z	card0,95,17,15,N/A,0;;
2026-08-03T16:29:05Z	card0,97,17,12,N/A,0;;
2026-08-03T16:29:06Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:07Z	card0,100,17,4,N/A,0;;
2026-08-03T16:29:08Z	card0,99,17,17,N/A,0;;
2026-08-03T16:29:09Z	card0,87,17,13,N/A,0;;
2026-08-03T16:29:10Z	card0,99,17,2,N/A,0;;
2026-08-03T16:29:11Z	card0,96,17,1,N/A,0;;
2026-08-03T16:29:13Z	card0,99,17,16,N/A,0;;
2026-08-03T16:29:14Z	card0,100,17,1,N/A,0;;
2026-08-03T16:29:15Z	card0,100,17,16,N/A,0;;
2026-08-03T16:29:16Z	card0,99,17,60,N/A,0;;
2026-08-03T16:29:17Z	card0,100,17,2,N/A,0;;
2026-08-03T16:29:18Z	card0,99,17,15,N/A,0;;
2026-08-03T16:29:19Z	card0,100,17,17,N/A,0;;
2026-08-03T16:29:20Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:22Z	card0,99,17,15,N/A,0;;
2026-08-03T16:29:23Z	card0,100,17,16,N/A,0;;
2026-08-03T16:29:24Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:25Z	card0,99,17,8,N/A,0;;
2026-08-03T16:29:26Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:27Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:28Z	card0,99,17,2,N/A,0;;
2026-08-03T16:29:30Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:31Z	card0,94,17,15,N/A,0;;
2026-08-03T16:29:32Z	card0,93,17,14,N/A,0;;
2026-08-03T16:29:33Z	card0,99,17,8,N/A,0;;
2026-08-03T16:29:34Z	card0,97,17,2,N/A,0;;
2026-08-03T16:29:35Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:36Z	card0,99,17,66,N/A,0;;
2026-08-03T16:29:37Z	card0,99,17,16,N/A,0;;
2026-08-03T16:29:39Z	card0,99,17,14,N/A,0;;
2026-08-03T16:29:40Z	card0,97,17,2,N/A,0;;
2026-08-03T16:29:41Z	card0,97,17,16,N/A,0;;
2026-08-03T16:29:42Z	card0,100,17,4,N/A,0;;
2026-08-03T16:29:43Z	card0,100,17,77,N/A,0;;
2026-08-03T16:29:44Z	card0,99,17,15,N/A,0;;
2026-08-03T16:29:45Z	card0,100,17,17,N/A,0;;
2026-08-03T16:29:46Z	card0,99,17,6,N/A,0;;
2026-08-03T16:29:48Z	card0,100,17,17,N/A,0;;
2026-08-03T16:29:49Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:50Z	card0,100,17,2,N/A,0;;
2026-08-03T16:29:51Z	card0,99,17,73,N/A,0;;
2026-08-03T16:29:52Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:53Z	card0,99,17,16,N/A,0;;
2026-08-03T16:29:54Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:56Z	card0,100,17,2,N/A,0;;
2026-08-03T16:29:57Z	card0,99,17,17,N/A,0;;
2026-08-03T16:29:58Z	card0,100,17,15,N/A,0;;
2026-08-03T16:29:59Z	card0,99,17,13,N/A,0;;
2026-08-03T16:30:00Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:01Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:02Z	card0,99,17,15,N/A,0;;
2026-08-03T16:30:03Z	card0,89,17,14,N/A,0;;
2026-08-03T16:30:05Z	card0,97,17,16,N/A,0;;
2026-08-03T16:30:06Z	card0,100,17,28,N/A,0;;
2026-08-03T16:30:07Z	card0,99,17,74,N/A,0;;
2026-08-03T16:30:08Z	card0,100,17,4,N/A,0;;
2026-08-03T16:30:09Z	card0,97,17,3,N/A,0;;
2026-08-03T16:30:10Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:11Z	card0,99,17,17,N/A,0;;
2026-08-03T16:30:13Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:14Z	card0,90,17,2,N/A,0;;
2026-08-03T16:30:15Z	card0,99,17,16,N/A,0;;
2026-08-03T16:30:16Z	card0,95,17,16,N/A,0;;
2026-08-03T16:30:17Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:18Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:19Z	card0,99,17,29,N/A,0;;
2026-08-03T16:30:20Z	card0,100,17,16,N/A,0;;
2026-08-03T16:30:22Z	card0,97,17,15,N/A,0;;
2026-08-03T16:30:23Z	card0,100,17,7,N/A,0;;
2026-08-03T16:30:24Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:25Z	card0,100,17,16,N/A,0;;
2026-08-03T16:30:26Z	card0,99,17,17,N/A,0;;
2026-08-03T16:30:27Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:28Z	card0,100,17,16,N/A,0;;
2026-08-03T16:30:29Z	card0,100,17,4,N/A,0;;
2026-08-03T16:30:31Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:32Z	card0,99,17,2,N/A,0;;
2026-08-03T16:30:33Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:34Z	card0,99,17,21,N/A,0;;
2026-08-03T16:30:35Z	card0,100,17,17,N/A,0;;
2026-08-03T16:30:36Z	card0,100,17,30,N/A,0;;
2026-08-03T16:30:37Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:39Z	card0,99,17,10,N/A,0;;
2026-08-03T16:30:40Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:41Z	card0,99,17,49,N/A,0;;
2026-08-03T16:30:42Z	card0,100,17,16,N/A,0;;
2026-08-03T16:30:43Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:44Z	card0,99,17,15,N/A,0;;
2026-08-03T16:30:45Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:46Z	card0,99,17,15,N/A,0;;
2026-08-03T16:30:48Z	card0,100,17,17,N/A,0;;
2026-08-03T16:30:49Z	card0,100,17,18,N/A,0;;
2026-08-03T16:30:50Z	card0,100,17,15,N/A,0;;
2026-08-03T16:30:51Z	card0,99,17,2,N/A,0;;
2026-08-03T16:30:52Z	card0,100,17,21,N/A,0;;
2026-08-03T16:30:53Z	card0,99,17,83,N/A,0;;
2026-08-03T16:30:54Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:55Z	card0,100,17,2,N/A,0;;
2026-08-03T16:30:57Z	card0,99,17,87,N/A,0;;
2026-08-03T16:30:58Z	card0,100,17,16,N/A,0;;
2026-08-03T16:30:59Z	card0,99,17,16,N/A,0;;
2026-08-03T16:31:00Z	card0,100,17,17,N/A,0;;
2026-08-03T16:31:01Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:02Z	card0,100,17,7,N/A,0;;
2026-08-03T16:31:03Z	card0,99,17,17,N/A,0;;
2026-08-03T16:31:05Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:06Z	card0,99,17,16,N/A,0;;
2026-08-03T16:31:07Z	card0,100,17,16,N/A,0;;
2026-08-03T16:31:08Z	card0,100,17,4,N/A,0;;
2026-08-03T16:31:09Z	card0,99,17,19,N/A,0;;
2026-08-03T16:31:10Z	card0,100,17,16,N/A,0;;
2026-08-03T16:31:11Z	card0,100,17,26,N/A,0;;
2026-08-03T16:31:12Z	card0,100,17,2,N/A,0;;
2026-08-03T16:31:14Z	card0,100,17,4,N/A,0;;
2026-08-03T16:31:15Z	card0,99,17,15,N/A,0;;
2026-08-03T16:31:16Z	card0,100,17,2,N/A,0;;
2026-08-03T16:31:17Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:18Z	card0,99,17,17,N/A,0;;
2026-08-03T16:31:19Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:20Z	card0,100,17,2,N/A,0;;
2026-08-03T16:31:22Z	card0,99,17,10,N/A,0;;
2026-08-03T16:31:23Z	card0,100,17,2,N/A,0;;
2026-08-03T16:31:24Z	card0,99,17,30,N/A,0;;
2026-08-03T16:31:25Z	card0,99,17,16,N/A,0;;
2026-08-03T16:31:26Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:27Z	card0,99,17,1,N/A,0;;
2026-08-03T16:31:28Z	card0,100,17,2,N/A,0;;
2026-08-03T16:31:29Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:31Z	card0,99,17,8,N/A,0;;
2026-08-03T16:31:32Z	card0,100,17,10,N/A,0;;
2026-08-03T16:31:33Z	card0,99,17,15,N/A,0;;
2026-08-03T16:31:34Z	card0,99,17,16,N/A,0;;
2026-08-03T16:31:35Z	card0,100,17,15,N/A,0;;
2026-08-03T16:31:36Z	card0,99,17,16,N/A,0;;
2026-08-03T16:31:37Z	card0,100,17,16,N/A,0;;
2026-08-03T16:31:38Z	card0,100,17,34,N/A,0;;
2026-08-03T16:31:40Z	card0,99,17,15,N/A,0;;
2026-08-03T16:31:41Z	card0,100,17,16,N/A,0;;
2026-08-03T16:31:42Z	card0,100,17,2,N/A,0;;
2026-08-03T16:31:43Z	card0,100,17,21,N/A,0;;
2026-08-03T16:31:44Z	card0,100,17,9,N/A,0;;
2026-08-03T16:31:45Z	card0,77,17,0,N/A,0;;
2026-08-03T16:31:46Z	card0,88,17,14,N/A,0;;
2026-08-03T16:31:48Z	card0,78,17,75,N/A,0;;
2026-08-03T16:31:49Z	card0,98,17,1,N/A,0;;
2026-08-03T16:31:50Z	card0,94,17,1,N/A,0;;
2026-08-03T16:31:51Z	card0,98,17,29,N/A,0;;
2026-08-03T16:31:52Z	card0,93,17,15,N/A,0;;
2026-08-03T16:31:53Z	card0,93,17,22,N/A,0;;
2026-08-03T16:31:54Z	card0,99,17,17,N/A,0;;
2026-08-03T16:31:55Z	card0,96,17,1,N/A,0;;
2026-08-03T16:31:57Z	card0,97,17,83,N/A,0;;
2026-08-03T16:31:58Z	card0,96,17,15,N/A,0;;
2026-08-03T16:31:59Z	card0,96,17,2,N/A,0;;
2026-08-03T16:32:00Z	card0,95,17,12,N/A,0;;
2026-08-03T16:32:01Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:02Z	card0,96,17,2,N/A,0;;
2026-08-03T16:32:03Z	card0,96,17,15,N/A,0;;
2026-08-03T16:32:04Z	card0,95,17,16,N/A,0;;
2026-08-03T16:32:06Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:07Z	card0,98,17,3,N/A,0;;
2026-08-03T16:32:08Z	card0,94,17,15,N/A,0;;
2026-08-03T16:32:09Z	card0,99,17,15,N/A,0;;
2026-08-03T16:32:10Z	card0,98,17,30,N/A,0;;
2026-08-03T16:32:11Z	card0,97,17,2,N/A,0;;
2026-08-03T16:32:12Z	card0,100,17,19,N/A,0;;
2026-08-03T16:32:14Z	card0,100,17,25,N/A,0;;
2026-08-03T16:32:15Z	card0,100,17,15,N/A,0;;
2026-08-03T16:32:16Z	card0,100,17,15,N/A,0;;
2026-08-03T16:32:17Z	card0,98,17,1,N/A,0;;
2026-08-03T16:32:18Z	card0,97,17,2,N/A,0;;
2026-08-03T16:32:19Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:20Z	card0,99,17,17,N/A,0;;
2026-08-03T16:32:21Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:23Z	card0,96,17,15,N/A,0;;
2026-08-03T16:32:24Z	card0,100,17,2,N/A,0;;
2026-08-03T16:32:25Z	card0,99,17,19,N/A,0;;
2026-08-03T16:32:26Z	card0,100,17,5,N/A,0;;
2026-08-03T16:32:27Z	card0,99,17,16,N/A,0;;
2026-08-03T16:32:28Z	card0,100,17,3,N/A,0;;
2026-08-03T16:32:29Z	card0,100,17,4,N/A,0;;
2026-08-03T16:32:31Z	card0,99,17,15,N/A,0;;
2026-08-03T16:32:32Z	card0,100,17,16,N/A,0;;
2026-08-03T16:32:33Z	card0,99,17,83,N/A,0;;
2026-08-03T16:32:34Z	card0,99,17,30,N/A,0;;
2026-08-03T16:32:35Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:36Z	card0,97,17,22,N/A,0;;
2026-08-03T16:32:37Z	card0,99,17,15,N/A,0;;
2026-08-03T16:32:38Z	card0,97,17,16,N/A,0;;
2026-08-03T16:32:40Z	card0,97,17,2,N/A,0;;
2026-08-03T16:32:41Z	card0,99,17,2,N/A,0;;
2026-08-03T16:32:42Z	card0,99,17,8,N/A,0;;
2026-08-03T16:32:43Z	card0,95,17,15,N/A,0;;
2026-08-03T16:32:44Z	card0,100,17,8,N/A,0;;
2026-08-03T16:32:45Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:46Z	card0,99,17,17,N/A,0;;
2026-08-03T16:32:47Z	card0,99,17,2,N/A,0;;
2026-08-03T16:32:49Z	card0,98,17,15,N/A,0;;
2026-08-03T16:32:50Z	card0,100,17,16,N/A,0;;
2026-08-03T16:32:51Z	card0,100,17,11,N/A,0;;
2026-08-03T16:32:52Z	card0,99,17,16,N/A,0;;
2026-08-03T16:32:53Z	card0,97,17,2,N/A,0;;
2026-08-03T16:32:54Z	card0,97,17,15,N/A,0;;
2026-08-03T16:32:55Z	card0,99,17,43,N/A,0;;
2026-08-03T16:32:57Z	card0,100,17,16,N/A,0;;
2026-08-03T16:32:58Z	card0,100,17,15,N/A,0;;
2026-08-03T16:32:59Z	card0,99,17,8,N/A,0;;
2026-08-03T16:33:00Z	card0,100,17,1,N/A,0;;
2026-08-03T16:33:01Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:02Z	card0,99,17,17,N/A,0;;
2026-08-03T16:33:03Z	card0,100,17,12,N/A,0;;
2026-08-03T16:33:04Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:06Z	card0,99,17,17,N/A,0;;
2026-08-03T16:33:07Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:08Z	card0,99,17,12,N/A,0;;
2026-08-03T16:33:09Z	card0,100,17,16,N/A,0;;
2026-08-03T16:33:10Z	card0,100,17,3,N/A,0;;
2026-08-03T16:33:11Z	card0,99,17,52,N/A,0;;
2026-08-03T16:33:12Z	card0,100,17,18,N/A,0;;
2026-08-03T16:33:14Z	card0,99,17,15,N/A,0;;
2026-08-03T16:33:15Z	card0,98,17,16,N/A,0;;
2026-08-03T16:33:16Z	card0,97,17,15,N/A,0;;
2026-08-03T16:33:17Z	card0,97,17,15,N/A,0;;
2026-08-03T16:33:18Z	card0,99,17,2,N/A,0;;
2026-08-03T16:33:19Z	card0,100,17,2,N/A,0;;
2026-08-03T16:33:20Z	card0,99,17,6,N/A,0;;
2026-08-03T16:33:21Z	card0,99,17,51,N/A,0;;
2026-08-03T16:33:23Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:24Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:25Z	card0,99,17,17,N/A,0;;
2026-08-03T16:33:26Z	card0,98,17,15,N/A,0;;
2026-08-03T16:33:27Z	card0,97,17,67,N/A,0;;
2026-08-03T16:33:28Z	card0,100,17,17,N/A,0;;
2026-08-03T16:33:29Z	card0,97,17,2,N/A,0;;
2026-08-03T16:33:30Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:32Z	card0,99,17,16,N/A,0;;
2026-08-03T16:33:33Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:34Z	card0,99,17,16,N/A,0;;
2026-08-03T16:33:35Z	card0,100,17,16,N/A,0;;
2026-08-03T16:33:36Z	card0,99,17,15,N/A,0;;
2026-08-03T16:33:37Z	card0,99,17,6,N/A,0;;
2026-08-03T16:33:38Z	card0,100,17,17,N/A,0;;
2026-08-03T16:33:40Z	card0,99,17,46,N/A,0;;
2026-08-03T16:33:41Z	card0,100,17,17,N/A,0;;
2026-08-03T16:33:42Z	card0,100,17,5,N/A,0;;
2026-08-03T16:33:43Z	card0,99,17,16,N/A,0;;
2026-08-03T16:33:44Z	card0,100,17,9,N/A,0;;
2026-08-03T16:33:45Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:46Z	card0,100,17,5,N/A,0;;
2026-08-03T16:33:47Z	card0,100,17,8,N/A,0;;
2026-08-03T16:33:49Z	card0,100,17,12,N/A,0;;
2026-08-03T16:33:50Z	card0,99,17,66,N/A,0;;
2026-08-03T16:33:51Z	card0,99,17,2,N/A,0;;
2026-08-03T16:33:52Z	card0,96,17,2,N/A,0;;
2026-08-03T16:33:53Z	card0,100,17,4,N/A,0;;
2026-08-03T16:33:54Z	card0,100,17,1,N/A,0;;
2026-08-03T16:33:55Z	card0,100,17,15,N/A,0;;
2026-08-03T16:33:57Z	card0,99,17,16,N/A,0;;
2026-08-03T16:33:58Z	card0,99,17,15,N/A,0;;
2026-08-03T16:33:59Z	card0,98,17,48,N/A,0;;
2026-08-03T16:34:00Z	card0,97,17,6,N/A,0;;
2026-08-03T16:34:01Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:02Z	card0,97,17,2,N/A,0;;
2026-08-03T16:34:03Z	card0,99,17,15,N/A,0;;
2026-08-03T16:34:04Z	card0,100,17,17,N/A,0;;
2026-08-03T16:34:06Z	card0,99,17,11,N/A,0;;
2026-08-03T16:34:07Z	card0,100,17,38,N/A,0;;
2026-08-03T16:34:08Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:09Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:10Z	card0,51,17,7,N/A,0;;
2026-08-03T16:34:11Z	card0,96,17,18,N/A,0;;
2026-08-03T16:34:12Z	card0,100,17,2,N/A,0;;
2026-08-03T16:34:14Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:15Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:16Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:17Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:18Z	card0,95,17,16,N/A,0;;
2026-08-03T16:34:19Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:20Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:21Z	card0,100,17,2,N/A,0;;
2026-08-03T16:34:23Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:24Z	card0,97,17,3,N/A,0;;
2026-08-03T16:34:25Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:26Z	card0,100,17,1,N/A,0;;
2026-08-03T16:34:27Z	card0,87,17,14,N/A,0;;
2026-08-03T16:34:28Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:29Z	card0,99,17,2,N/A,0;;
2026-08-03T16:34:30Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:32Z	card0,99,17,15,N/A,0;;
2026-08-03T16:34:33Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:34Z	card0,99,17,15,N/A,0;;
2026-08-03T16:34:35Z	card0,100,17,17,N/A,0;;
2026-08-03T16:34:36Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:37Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:38Z	card0,99,17,17,N/A,0;;
2026-08-03T16:34:40Z	card0,100,17,2,N/A,0;;
2026-08-03T16:34:41Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:42Z	card0,100,17,4,N/A,0;;
2026-08-03T16:34:43Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:44Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:45Z	card0,100,17,16,N/A,0;;
2026-08-03T16:34:46Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:47Z	card0,100,17,17,N/A,0;;
2026-08-03T16:34:49Z	card0,100,17,5,N/A,0;;
2026-08-03T16:34:50Z	card0,100,17,3,N/A,0;;
2026-08-03T16:34:51Z	card0,99,17,16,N/A,0;;
2026-08-03T16:34:52Z	card0,100,17,2,N/A,0;;
2026-08-03T16:34:53Z	card0,100,17,9,N/A,0;;
2026-08-03T16:34:54Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:55Z	card0,100,17,15,N/A,0;;
2026-08-03T16:34:56Z	card0,98,17,16,N/A,0;;
2026-08-03T16:34:58Z	card0,99,17,2,N/A,0;;
2026-08-03T16:34:59Z	card0,100,17,17,N/A,0;;
2026-08-03T16:35:00Z	card0,99,17,15,N/A,0;;
2026-08-03T16:35:01Z	card0,98,17,16,N/A,0;;
2026-08-03T16:35:02Z	card0,99,17,15,N/A,0;;
2026-08-03T16:35:03Z	card0,100,17,15,N/A,0;;
2026-08-03T16:35:04Z	card0,99,17,16,N/A,0;;
2026-08-03T16:35:06Z	card0,100,17,16,N/A,0;;
2026-08-03T16:35:07Z	card0,99,17,83,N/A,0;;
2026-08-03T16:35:08Z	card0,100,17,4,N/A,0;;
2026-08-03T16:35:09Z	card0,100,17,22,N/A,0;;
2026-08-03T16:35:10Z	card0,99,17,15,N/A,0;;
2026-08-03T16:35:11Z	card0,100,17,16,N/A,0;;
2026-08-03T16:35:12Z	card0,99,17,2,N/A,0;;
2026-08-03T16:35:13Z	card0,87,17,2,N/A,0;;
2026-08-03T16:35:15Z	card0,99,17,80,N/A,0;;
2026-08-03T16:35:16Z	card0,100,17,4,N/A,0;;
2026-08-03T16:35:17Z	card0,100,17,15,N/A,0;;
2026-08-03T16:35:18Z	card0,99,17,2,N/A,0;;
2026-08-03T16:35:19Z	card0,100,17,9,N/A,0;;
2026-08-03T16:35:20Z	card0,100,17,2,N/A,0;;
2026-08-03T16:35:21Z	card0,99,17,17,N/A,0;;
2026-08-03T16:35:23Z	card0,100,17,15,N/A,0;;
2026-08-03T16:35:24Z	card0,100,17,1,N/A,0;;
2026-08-03T16:35:25Z	card0,99,17,2,N/A,0;;
2026-08-03T16:35:26Z	card0,100,17,2,N/A,0;;
2026-08-03T16:35:27Z	card0,86,17,14,N/A,0;;
2026-08-03T16:35:28Z	card0,98,17,15,N/A,0;;
2026-08-03T16:35:29Z	card0,98,17,11,N/A,0;;
2026-08-03T16:35:30Z	card0,100,17,16,N/A,0;;
2026-08-03T16:35:32Z	card0,100,17,16,N/A,0;;
2026-08-03T16:35:33Z	card0,99,17,58,N/A,0;;
2026-08-03T16:35:34Z	card0,100,17,16,N/A,0;;
2026-08-03T16:35:35Z	card0,98,17,13,N/A,0;;
2026-08-03T16:35:36Z	card0,100,17,72,N/A,0;;
2026-08-03T16:35:37Z	card0,100,17,15,N/A,0;;
2026-08-03T16:35:38Z	card0,100,17,15,N/A,0;;
2026-08-03T16:35:39Z	card0,99,17,2,N/A,0;;
2026-08-03T16:35:41Z	card0,95,17,15,N/A,0;;
2026-08-03T16:35:42Z	card0,99,17,20,N/A,0;;
2026-08-03T16:35:43Z	card0,100,17,5,N/A,0;;
2026-08-03T16:35:44Z	card0,100,17,10,N/A,0;;
2026-08-03T16:35:45Z	card0,100,17,14,N/A,0;;
2026-08-03T16:35:46Z	card0,95,17,87,N/A,0;;
2026-08-03T16:35:47Z	card0,98,17,16,N/A,0;;
2026-08-03T16:35:49Z	card0,98,17,15,N/A,0;;
2026-08-03T16:35:50Z	card0,99,17,8,N/A,0;;
2026-08-03T16:35:51Z	card0,100,17,4,N/A,0;;
2026-08-03T16:35:52Z	card0,100,17,4,N/A,0;;
2026-08-03T16:35:53Z	card0,99,17,69,N/A,0;;
2026-08-03T16:35:54Z	card0,97,17,1,N/A,0;;
2026-08-03T16:35:55Z	card0,100,17,15,N/A,0;;
2026-08-03T16:35:56Z	card0,100,17,3,N/A,0;;
2026-08-03T16:35:58Z	card0,98,17,15,N/A,0;;
2026-08-03T16:35:59Z	card0,96,17,6,N/A,0;;
2026-08-03T16:36:00Z	card0,99,17,15,N/A,0;;
2026-08-03T16:36:01Z	card0,98,17,65,N/A,0;;
2026-08-03T16:36:02Z	card0,100,17,2,N/A,0;;
2026-08-03T16:36:03Z	card0,100,17,10,N/A,0;;
